,alias,categories,coordinates_latitude,coordinates_longitude,display_phone,distance,id,image_url,is_closed,location_address1,location_address2,location_address3,location_city,location_country,location_display_address,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url
37,ciudad-vieja-santiago,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.4332868,-70.6347155,+56 2 2248 9412,1449.2967421682306,25PGm8dLZuar_Q0CZWK-dQ,https://s3-media4.fl.yelpcdn.com/bphoto/tXcKE9xB4WngEyqO2kFMrQ/o.jpg,False,Constitución 92,,,Santiago,CL,"['Constitución 92', 'RM 7520394 Santiago', 'Chile']",RM,7520394,Ciudad Vieja,+56222489412,$$,4.5,27,[],https://www.yelp.com/biz/ciudad-vieja-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
38,le-bistrot-viet-santiago,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",-33.4390312,-70.6416122,+56 2 3248 3271,1592.7048453602108,9NA4GSIkNcOYXqwaLcXZsw,https://s3-media2.fl.yelpcdn.com/bphoto/nDr6ay-820ZqHjxMytIcbA/o.jpg,False,Padre Luis de Valdivia 333,,,Santiago,CL,"['Padre Luis de Valdivia 333', 'RM Santiago', 'Chile']",RM,,Le Bistrot Viet,+56232483271,,5.0,4,[],https://www.yelp.com/biz/le-bistrot-viet-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
39,caminito-restaurant-santiago,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}]",-33.4427965011663,-70.5941757314229,+56 22090526,2919.1162692105277,bnVMPaCGPu_EwtG4FdIjrw,https://s3-media3.fl.yelpcdn.com/bphoto/42W6BujLAWpN5VTtPoxxxA/o.jpg,False,El Aguilucho 3555,,,Santiago,CL,"['El Aguilucho 3555', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Caminito Restaurant,+5622090526,$$,5.0,1,[],https://www.yelp.com/biz/caminito-restaurant-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
40,donkame-yoko-providencia,"[{'alias': 'ramen', 'title': 'Ramen'}]",-33.432488,-70.629956,+56 2 2704 4945,1329.0386510744115,2VZvMW76Pgsvmk536Bvndw,https://s3-media1.fl.yelpcdn.com/bphoto/OTw-Fr1GZ4wZVN12cU0-Aw/o.jpg,False,Bellavista 376,,,Providencia,CL,"['Bellavista 376', 'RM Providencia', 'Chile']",RM,,DonKame Yoko,+56227044945,$,5.0,5,[],https://www.yelp.com/biz/donkame-yoko-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
41,seoul-santiago,"[{'alias': 'korean', 'title': 'Korean'}]",-33.4291093,-70.6437498,+56 27355689,2351.505060860972,Snago_jUk1ZNP2yQBpRpag,https://s3-media2.fl.yelpcdn.com/bphoto/3LYbxTmVqjx5ylB4vkqnZA/o.jpg,False,Sagrado Corazón 371,,,Santiago,CL,"['Sagrado Corazón 371', 'RM Santiago', 'Chile']",RM,,Seoul,+5627355689,,4.5,3,[],https://www.yelp.com/biz/seoul-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
42,miyako-santiago-2,"[{'alias': 'japanese', 'title': 'Japanese'}]",-33.4417647188203,-70.6485408472882,+56 24239911,2140.5298198815235,tBgywF1cEV7iFJWCr0g8aA,https://s3-media4.fl.yelpcdn.com/bphoto/RjY2oYVaKrExtSSqhibhnA/o.jpg,False,Moneda 856,,,Santiago,CL,"['Moneda 856', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Miyako,+5624239911,$$,4.5,8,[],https://www.yelp.com/biz/miyako-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
43,lusitano-santiago,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'portuguese', 'title': 'Portuguese'}]",-33.4476794,-70.6255941,+56 9 9710 1381,422.8159557429924,tv6JEnPx7rna8zdmZRA2hA,https://s3-media2.fl.yelpcdn.com/bphoto/FB4dmTTLJGPC8f7mJY_COA/o.jpg,False,Condell 1414,,,Santiago,CL,"['Condell 1414', 'RM 7501463 Santiago', 'Chile']",RM,7501463,Lusitano,+56997101381,$$$,4.0,20,[],https://www.yelp.com/biz/lusitano-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
44,madam-tusan-santiago,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'chinese', 'title': 'Chinese'}]",-33.4177821691224,-70.6062082165749,+56 2 2618 9752,3414.8226626930873,09XfKLTkHeukEBknM8B_dA,https://s3-media4.fl.yelpcdn.com/bphoto/OhB478t7hHK7b95u-uwCFQ/o.jpg,False,Av. Andrés Bello 2447,,,Santiago,CL,"['Av. Andrés Bello 2447', 'RM 7550000 Santiago', 'Chile']",RM,7550000,Madam Tusan,+56226189752,$$,4.5,15,[],https://www.yelp.com/biz/madam-tusan-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
45,restaurant-módena-santiago-2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4277156,-70.6186098,+56 27254711,1910.8621405837464,qtj5faNNgQEP9qhs48w5JA,https://s3-media4.fl.yelpcdn.com/bphoto/6ZGbGAUMO4CgPbt6buzAyg/o.jpg,False,General Flores 51,,,Santiago,CL,"['General Flores 51', 'RM Santiago', 'Chile']",RM,,Restaurant Módena,+5627254711,$$,4.5,3,[],https://www.yelp.com/biz/restaurant-m%C3%B3dena-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
46,italissimo-santiago,"[{'alias': 'italian', 'title': 'Italian'}]",-33.4423375204196,-70.657609,+56 2 2672 1878,2973.9143258401004,0mL2MwydItat3Bnb8U7cXQ,https://s3-media4.fl.yelpcdn.com/bphoto/y17VNMDAaQYI374ha52bYQ/o.jpg,False,Moneda 1495,,,Santiago,CL,"['Moneda 1495', 'RM 8340484 Santiago', 'Chile']",RM,8340484,Italissimo,+56226721878,$$,4.5,10,[],https://www.yelp.com/biz/italissimo-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
47,tio-tomate-providencia,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.443678,-70.625992,+56 2 2316 2176,41.752775248128316,kb5XyraYJ1vuFAydgbcrwA,https://s3-media2.fl.yelpcdn.com/bphoto/DPfDKfTwRs071hJ53xRViw/o.jpg,False,Av. Italia 975,,,Providencia,CL,"['Av. Italia 975', 'RM Providencia', 'Chile']",RM,,Tio Tomate,+56223162176,,5.0,2,[],https://www.yelp.com/biz/tio-tomate-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
48,íjole-taquería-santiago,"[{'alias': 'mexican', 'title': 'Mexican'}]",-33.4569445446534,-70.6359123962952,+56 29877304,1739.220793493573,msbv2L6fGhKbUmxMzYSHgg,https://s3-media1.fl.yelpcdn.com/bphoto/EiS8IPkuKzHyiQoYhhqhOw/o.jpg,False,Manuel Antonio Matta 366,,,Santiago,CL,"['Manuel Antonio Matta 366', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Íjole Taquería,+5629877304,,4.5,3,[],https://www.yelp.com/biz/%C3%ADjole-taquer%C3%ADa-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
49,restaurante-040-santiago,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",-33.432011,-70.635581,+56 2 2732 9214,1611.475762163735,irdd3jhMTF18kv-gn1cIfg,https://s3-media3.fl.yelpcdn.com/bphoto/5wlQ28hvGtKOs03co-nrPg/o.jpg,False,Antonia López de Bello 40,,,Santiago,CL,"['Antonia López de Bello 40', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Restaurante 040,+56227329214,,4.0,13,[],https://www.yelp.com/biz/restaurante-040-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
50,blue-jar-santiago,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-33.4423863,-70.6554762,+56 2 2696 1890,2776.0447289100402,oYudtgpid-ciTQeXSYRPIA,https://s3-media2.fl.yelpcdn.com/bphoto/FZDEzA6Mq8n9N5l8BH0kzA/o.jpg,False,Almirante Lorenzo Gotuzzo 102,,,Santiago,CL,"['Almirante Lorenzo Gotuzzo 102', 'RM 8340488 Santiago', 'Chile']",RM,8340488,Blue Jar,+56226961890,$$,4.0,22,[],https://www.yelp.com/biz/blue-jar-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
51,el-mesón-nerudiano-santiago,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",-33.4301891746701,-70.636593073831,+56 27371542,1831.6863737411504,qRNEPSS9PqH98_oXsH3eRw,https://s3-media1.fl.yelpcdn.com/bphoto/nDQRU7ScPFp-Z-SfJSSKeQ/o.jpg,False,Domínica 35,,,Santiago,CL,"['Domínica 35', 'RM Santiago', 'Chile']",RM,,El Mesón Nerudiano,+5627371542,$$,4.5,11,[],https://www.yelp.com/biz/el-mes%C3%B3n-nerudiano-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
52,marisquería-clarita-santiago,"[{'alias': 'seafood', 'title': 'Seafood'}]",-33.4343338,-70.651474,+56 26873975,2645.6916102352584,uBP5ISVSd5D0eEJTgLtmnQ,https://s3-media3.fl.yelpcdn.com/bphoto/HRj2LHyDsxKoqlWKxPEkAA/o.jpg,False,San Pablo 1000,Loc. 97,,Santiago,CL,"['San Pablo 1000', 'Loc. 97', 'RM Santiago', 'Chile']",RM,,Marisquería Clarita,+5626873975,$,4.5,5,[],https://www.yelp.com/biz/marisquer%C3%ADa-clarita-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
53,la-resistencia-santiago,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'cafes', 'title': 'Cafes'}]",-33.4225616,-70.6110802,+56 2 2335 0963,2726.8348217363464,uTsUSGdYsxIz7Dw1gZv-fA,https://s3-media2.fl.yelpcdn.com/bphoto/6JkCPNY1kGN3GFrXXo5QzQ/o.jpg,False,Galería Drugstore,Providencia 2124,Local 1,Santiago,CL,"['Galería Drugstore', 'Providencia 2124', 'Local 1', 'RM Santiago', 'Chile']",RM,,La Resistencia,+56223350963,$$,4.0,14,[],https://www.yelp.com/biz/la-resistencia-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
54,lima-limón-santiago,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4434981694951,-70.6576672818212,+56 2 2696 0140,2974.6698132435695,2E9Qw69yMwungTbi-HEKHQ,https://s3-media2.fl.yelpcdn.com/bphoto/0_1fXXQ4sS9JInuX_kgUCw/o.jpg,False,San Martín 70,,,Santiago,CL,"['San Martín 70', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Lima Limón,+56226960140,$$,4.5,3,[],https://www.yelp.com/biz/lima-lim%C3%B3n-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
55,karai-las-condes,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",-33.41401,-70.598254,+56 2 2770 0081,4180.213221828902,pCgqgk_aHrSrV-Hg0qjZfw,https://s3-media2.fl.yelpcdn.com/bphoto/MJAYN_4Oo7GDG8WaeuSN3g/o.jpg,False,Isidora Goyenechea 3000,,,Las Condes,CL,"['Isidora Goyenechea 3000', 'RM Las Condes', 'Chile']",RM,,Karai,+56227700081,,5.0,10,[],https://www.yelp.com/biz/karai-las-condes?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
56,la-iberica-santiago-2,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",-33.4461459,-70.6249411,+56 9 5406 8065,259.8250735574533,H6viU-g0AtQ5HDGGG9Rq-w,https://s3-media1.fl.yelpcdn.com/bphoto/1hojrv398PscV2IfhJ2DrA/o.jpg,False,Santa Isabel 462,,,Santiago,CL,"['Santa Isabel 462', 'RM Santiago', 'Chile']",RM,,La Iberica,+56954068065,$$,4.0,9,[],https://www.yelp.com/biz/la-iberica-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
57,fuente-alemana-santiago,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",-33.425540308055,-70.611458712587,+56 2 2233 4705,2425.2254484811497,UUIU7Ky2YMiaMGLZipPa5w,https://s3-media3.fl.yelpcdn.com/bphoto/5yfU9HBU3b89MMisrUPW4A/o.jpg,False,Av. Pedro de Valdivia 210,,,Santiago,CL,"['Av. Pedro de Valdivia 210', 'RM 7810000 Santiago', 'Chile']",RM,7810000,Fuente Alemana,+56222334705,$$,4.5,21,[],https://www.yelp.com/biz/fuente-alemana-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
58,siam-thai-santiago,"[{'alias': 'thai', 'title': 'Thai'}]",-33.4414701,-70.6244831,+56 22696710,287.34057397607165,lrf7NrIhWJMbPAic7glsPA,https://s3-media2.fl.yelpcdn.com/bphoto/qqG-F-Mf2SzTDIBJKlMCYw/o.jpg,False,Francisco Bilbao 581,,,Santiago,CL,"['Francisco Bilbao 581', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Siam Thai,+5622696710,$$,4.0,10,[],https://www.yelp.com/biz/siam-thai-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
59,rico-saigon-santiago,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cafes', 'title': 'Cafes'}]",-33.6422349,-70.7072703,+56 9 8986 3369,2163.0046158483815,MqpWMFlwLxYZq3q5WKhFgg,https://s3-media4.fl.yelpcdn.com/bphoto/_4RR03ZtYYanQq8VhTDwmA/o.jpg,False,Santa Filomena 207,,,Santiago,CL,"['Santa Filomena 207', 'RM Santiago', 'Chile']",RM,,Rico Saigon,+56989863369,$$,5.0,5,[],https://www.yelp.com/biz/rico-saigon-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
60,lucky-panda-santiago,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chinese', 'title': 'Chinese'}]",-33.4443525,-70.6501431,+56 2 2632 7158,2295.2292739468994,NTSW_gYvUjJhqBU-Vev9Aw,https://s3-media2.fl.yelpcdn.com/bphoto/AmcmakVyDSamGLTiJPqHcQ/o.jpg,False,Arturo Prat 16,,,Santiago,CL,"['Arturo Prat 16', 'RM Santiago', 'Chile']",RM,,Lucky Panda,+56226327158,,4.0,1,[],https://www.yelp.com/biz/lucky-panda-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
61,vegan-bunker-santiago-2,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",-33.4475791,-70.623348,+56 9 8584 6257,462.0871098908822,hqWtGqFj8fIna4W0cf41DA,https://s3-media4.fl.yelpcdn.com/bphoto/6-hyp6w5q89fqGv-YFMB-g/o.jpg,False,Fresia 529,,,Santiago,CL,"['Fresia 529', 'RM Santiago', 'Chile']",RM,,Vegan Bunker,+56985846257,$,4.5,11,[],https://www.yelp.com/biz/vegan-bunker-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
62,vanille-polynesie-santiago,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'creperies', 'title': 'Creperies'}]",-33.445493,-70.6253065,+56 99394180,181.89501541212834,y_JZm8SpCJ0J3sAz2_uI5Q,https://s3-media4.fl.yelpcdn.com/bphoto/3ASEHoJJl8slLLRSNlQW9A/o.jpg,False,Avenida Italia 1194,,,Santiago,CL,"['Avenida Italia 1194', 'RM 7970000 Santiago', 'Chile']",RM,7970000,Vanille Polynesie,+5699394180,$$,4.5,4,[],https://www.yelp.com/biz/vanille-polynesie-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
63,la-terraza-santiago,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",-33.4386869966546,-70.6345756370687,+56 2 2222 9889,1012.4364273937673,c5EV0l0mpK2zu0Lw1d7VeA,https://s3-media1.fl.yelpcdn.com/bphoto/PiRGmy5eFnJmrG4lCYiPcQ/o.jpg,False,Vicuña Mackenna 24,,,Santiago,CL,"['Vicuña Mackenna 24', 'RM 7500907 Santiago', 'Chile']",RM,7500907,La Terraza,+56222229889,$,4.0,7,[],https://www.yelp.com/biz/la-terraza-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
64,sheng-xing-santiago,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",-33.45067,-70.67014,+56 2 2688 4131,4199.952625200835,DrRDdAYUnvXvaY96Jo6sCA,https://s3-media1.fl.yelpcdn.com/bphoto/H7S6azVIQmwCZikZx-6buA/o.jpg,False,España 101-107,,,Santiago,CL,"['España 101-107', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Sheng Xing,+56226884131,,4.0,4,[],https://www.yelp.com/biz/sheng-xing-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
65,liguria-santiago-5,"[{'alias': 'chilean', 'title': 'Chilean'}]",-33.418295,-70.6028055,+56 2 2231 1393,3545.4303326039294,D7aZ9ZGpnyObEawvMsXi_A,https://s3-media4.fl.yelpcdn.com/bphoto/mmbKvLTKbim8bq5nBnRtaQ/o.jpg,False,Luis Thayer Ojeda 019,,,Santiago,CL,"['Luis Thayer Ojeda 019', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Liguria,+56222311393,$$,4.0,29,[],https://www.yelp.com/biz/liguria-santiago-5?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
66,azul-profundo-santiago-2,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cafes', 'title': 'Cafes'}]",-33.433048,-70.634613,+56 2 2738 0288,1465.5116500706288,K8qFuurxpzXnGHfxh5aVFA,https://s3-media2.fl.yelpcdn.com/bphoto/PvrQMDqUuiE2yoSMZ-NQUg/o.jpg,False,Constitucion 111,,,Santiago,CL,"['Constitucion 111', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Azul Profundo,+56227380288,$$,4.0,12,[],https://www.yelp.com/biz/azul-profundo-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
67,olan-santiago,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4369795,-70.6280074,+56 2 2223 9342,798.55909187881,yP2UNxl1_r_9GUZbWhx1hg,https://s3-media2.fl.yelpcdn.com/bphoto/C0mfA43F8OKn0v452EHW5A/o.jpg,False,Condell 200,,,Santiago,CL,"['Condell 200', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Olan,+56222239342,$$,4.0,9,[],https://www.yelp.com/biz/olan-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
68,la-casa-del-chef-santiago-2,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4427552812559,-70.6337635964155,+56 2 2343 4172,766.7068842100451,h8t0bxITJp0JvIcVMgc4Lg,https://s3-media3.fl.yelpcdn.com/bphoto/xyE5MdRkOZDDvMKu4vYKDQ/o.jpg,False,Vicuña Mackenna 143,,,Santiago,CL,"['Vicuña Mackenna 143', 'RM 8320000 Santiago', 'Chile']",RM,8320000,La Casa del Chef,+56223434172,$$,4.5,3,[],https://www.yelp.com/biz/la-casa-del-chef-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
69,rice-and-roll-providencia,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",-33.4404526218182,-70.6275089227615,+56 2 2906 2969,419.5424403134192,H7bicLMvE0AQJAwKFUm_Sw,https://s3-media3.fl.yelpcdn.com/bphoto/4ZohF03w6y_CEYvYvruJlA/o.jpg,False,Rancagua 390,,,Providencia,CL,"['Rancagua 390', 'Aisén Providencia', 'Chile']",AI,,Rice and Roll,+56229062969,$$,4.5,4,[],https://www.yelp.com/biz/rice-and-roll-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
70,lili-marleen-santiago,"[{'alias': 'german', 'title': 'German'}]",-33.43976253,-70.62308674,+56 23416213,513.9422670208642,zwtBhOE9vs9N9ztGdMv2zg,https://s3-media1.fl.yelpcdn.com/bphoto/5GXED_KpzIHLCzVWzrMB3g/o.jpg,False,"Julio Prado 759, Providencia",,,Santiago,CL,"['Julio Prado 759, Providencia', 'RM Santiago', 'Chile']",RM,,Lili Marleen,+5623416213,,4.0,4,[],https://www.yelp.com/biz/lili-marleen-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
71,donde-guido-santiago-2,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4387989,-70.648148,+56 9 8910 7224,2166.0819630617566,ymAS7H4ffmiJ8blD-8-ZJA,https://s3-media1.fl.yelpcdn.com/bphoto/BxKDsPQp6Beb1bcgwOdrmw/o.jpg,False,San Antonio 349,,,Santiago,CL,"['San Antonio 349', 'RM Santiago', 'Chile']",RM,,Donde Guido,+56989107224,$,4.5,10,[],https://www.yelp.com/biz/donde-guido-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
72,los-cuates-santiago,"[{'alias': 'mexican', 'title': 'Mexican'}]",-33.4307244251916,-70.6190610363212,+56 22642376,1583.730375722951,iSw2Zlx8kz9ECDhTkqVt1A,https://s3-media1.fl.yelpcdn.com/bphoto/Sc5C0FGX0HPSJwcfwgMndQ/o.jpg,False,Avenida Manuel Montt 235,,,Santiago,CL,"['Avenida Manuel Montt 235', 'RM Santiago', 'Chile']",RM,,Los Cuates,+5622642376,$$,4.0,18,[],https://www.yelp.com/biz/los-cuates-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
73,el-toro-santiago,"[{'alias': 'spanish', 'title': 'Spanish'}]",-33.4332134455182,-70.6424366544485,+56 2 2936 6715,1960.51488804677,yeH_rcrq-2VhecFnt2u8Mw,https://s3-media2.fl.yelpcdn.com/bphoto/tw5-alpuAFDtTMDyl79vmw/o.jpg,False,Loreto 33,,,Santiago,CL,"['Loreto 33', 'RM 8420510 Santiago', 'Chile']",RM,8420510,El Toro,+56229366715,$$,4.0,6,[],https://www.yelp.com/biz/el-toro-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
